name,japanese_name,abilities,type1,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
Greninja,Gekkougaゲッコウガ,"['Torrent', 'Protean', 'Battle Bond']",water,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,5120,70,640,45,67,1059860,1.5,72,88.1,658,153,71,132,40,6,0
Bunnelby,Horubeeホルビー,"['Pickup', 'Cheek Pouch', 'Huge Power']",normal,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,3840,70,237,255,38,1000000,0.4,38,50,659,32,36,57,5,6,0
Diggersby,Horudoホルード,"['Pickup', 'Cheek Pouch', 'Huge Power']",normal,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,3840,70,423,127,77,1000000,1,85,50,660,50,77,78,42.4,6,0
Fletchling,Yayakomaヤヤコマ,"['Big Pecks', 'Gale Wings']",normal,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,3840,70,278,255,43,1059860,0.3,45,50,661,40,38,62,1.7,6,0
Fletchinder,Hinoyakomaヒノヤコマ,"['Flame Body', 'Gale Wings']",fire,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,3840,70,382,120,55,1059860,0.7,62,50,662,56,52,84,16,6,0
Talonflame,Fiarrowファイアロー,"['Flame Body', 'Gale Wings']",fire,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,45,71,1059860,1.2,78,50,663,74,69,126,24.5,6,0
Scatterbug,Kofukimushiコフキムシ,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",bug,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,255,40,1000000,0.3,38,50,664,27,25,35,2.5,6,0
Spewpa,Kofuuraiコフーライ,"['Shed Skin', 'Friend Guard']",bug,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,120,60,1000000,0.3,45,50,665,27,30,29,8.4,6,0
Vivillon,Viviyonビビヨン,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",bug,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,3840,70,411,45,50,1000000,1.2,80,50,666,90,50,89,17,6,0
Litleo,Shishikoシシコ,"['Rivalry', 'Unnerve', 'Moxie']",fire,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,5120,70,369,220,58,1059860,0.6,62,11.2,667,73,54,72,13.5,6,0
Pyroar,Kaenjishiカエンジシ,"['Rivalry', 'Unnerve', 'Moxie']",fire,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,5120,70,507,65,72,1059860,1.5,86,11.2,668,109,66,106,81.5,6,0
Flabébé,Flabebeフラベベ,"['Flower Veil', 'Symbiosis']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,5120,70,303,225,39,1000000,0.1,44,0,669,61,79,42,0.1,6,0
Floette,Floetteフラエッテ,"['Flower Veil', 'Symbiosis']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,551,120,67,1000000,0.2,74,0,670,125,128,92,0.9,6,0
Florges,Florgesフラージェス,"['Flower Veil', 'Symbiosis']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,552,45,68,1000000,1.1,78,0,671,112,154,75,10,6,0
Skiddo,Meecleメェークル,"['Sap Sipper', 'Grass Pelt']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,350,200,48,1000000,0.9,66,50,672,62,57,52,31,6,0
Gogoat,Gogoatゴーゴート,"['Sap Sipper', 'Grass Pelt']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,531,45,62,1000000,1.7,123,50,673,97,81,68,91,6,0
Pancham,Yanchamヤンチャム,"['Iron Fist', 'Mold Breaker', 'Scrappy']",fighting,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,6400,70,348,220,62,1000000,0.6,67,50,674,46,48,43,8,6,0
Pangoro,Gorondaゴロンダ,"['Iron Fist', 'Mold Breaker', 'Scrappy']",fighting,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,6400,70,495,65,78,1000000,2.1,95,50,675,69,71,58,136,6,0
Furfrou,Trimmienトリミアン,['Fur Coat'],normal,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,472,160,60,1000000,1.2,75,50,676,65,90,102,28,6,0
Espurr,Nyasperニャスパー,"['Keen Eye', 'Infiltrator', 'Own Tempo']",psychic,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,355,190,54,1000000,0.3,62,50,677,63,60,68,3.5,6,0
Meowstic,Nyaonixニャオニクス,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",psychic,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,466,75,76,1000000,0.6,74,50,678,83,81,104,8.5,6,0
Honedge,Hitotsukiヒトツキ,['No Guard'],steel,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,5120,70,325,180,100,1000000,0.8,45,50,679,35,37,28,2,6,0
Doublade,Nidangillニダンギル,['No Guard'],steel,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,110,5120,70,448,90,150,1000000,0.8,59,50,680,45,49,35,4.5,6,0
Aegislash,Gillgardギルガルド,['Stance Change'],steel,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,150,5120,70,520,45,50,1000000,1.7,60,50,681,150,50,60,53,6,0
Spritzee,Shushupuシュシュプ,"['Healer', 'Aroma Veil']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,341,200,60,1000000,0.2,78,50,682,63,65,23,0.5,6,0
Aromatisse,Frefuwanフレフワン,"['Healer', 'Aroma Veil']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,72,5120,70,462,140,72,1000000,0.8,101,50,683,99,89,29,15.5,6,0
Swirlix,Peroppafuペロッパフ,"['Sweet Veil', 'Unburden']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,5120,70,341,200,66,1000000,0.4,62,50,684,59,57,49,3.5,6,0
Slurpuff,Peroreamペロリーム,"['Sweet Veil', 'Unburden']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,5120,70,480,140,86,1000000,0.8,82,50,685,85,75,72,5,6,0
Inkay,Maaiikaマーイーカ,"['Contrary', 'Suction Cups', 'Infiltrator']",dark,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,54,5120,70,288,190,53,1000000,0.4,53,50,686,37,46,45,3.5,6,0
Malamar,Calamaneroカラマネロ,"['Contrary', 'Suction Cups', 'Infiltrator']",dark,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,92,5120,70,482,80,88,1000000,1.5,86,50,687,68,75,73,47,6,0
Binacle,Kameteteカメテテ,"['Tough Claws', 'Sniper', 'Pickpocket']",rock,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,52,5120,70,306,120,67,1000000,0.5,42,50,688,39,56,50,31,6,0
Barbaracle,Gamenodesガメノデス,"['Tough Claws', 'Sniper', 'Pickpocket']",rock,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,105,5120,70,500,45,115,1000000,1.3,72,50,689,54,86,68,96,6,0
Skrelp,Kuzumoクズモー,"['Poison Point', 'Poison Touch', 'Adaptability']",poison,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,60,5120,70,320,225,60,1000000,0.5,50,50,690,60,60,30,7.3,6,0
Dragalge,Dramidoroドラミドロ,"['Poison Point', 'Poison Touch', 'Adaptability']",poison,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,75,5120,70,494,55,90,1000000,1.8,65,50,691,97,123,44,81.5,6,0
Clauncher,Udeppouウデッポウ,['Mega Launcher'],water,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,53,3840,70,330,225,62,1250000,0.5,50,50,692,58,63,44,8.3,6,0
Clawitzer,Blosterブロスター,['Mega Launcher'],water,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,73,3840,70,500,55,88,1250000,1.3,71,50,693,120,89,59,35.3,6,0
Helioptile,Erikiteruエリキテル,"['Dry Skin', 'Sand Veil', 'Solar Power']",electric,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,38,5120,70,289,190,33,1000000,0.5,44,50,694,61,43,70,6,6,0
Heliolisk,Elezardエレザード,"['Dry Skin', 'Sand Veil', 'Solar Power']",electric,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,55,5120,70,481,75,52,1000000,1,62,50,695,109,94,109,21,6,0
Tyrunt,Chigorasチゴラス,"['Strong Jaw', 'Sturdy']",rock,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,89,7680,70,362,45,77,1000000,0.8,58,88.1,696,45,45,48,26,6,0
Tyrantrum,Gachigorasガチゴラス,"['Strong Jaw', 'Rock Head']",rock,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,121,7680,70,521,45,119,1000000,2.5,82,88.1,697,69,59,71,270,6,0
Amaura,Amarusアマルス,"['Refrigerate', 'Snow Warning']",rock,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,59,7680,70,362,45,50,1000000,1.3,77,88.1,698,67,63,46,25.2,6,0
Aurorus,Amarurugaアマルルガ,"['Refrigerate', 'Snow Warning']",rock,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,77,7680,70,521,45,72,1000000,2.7,123,88.1,699,99,92,58,225,6,0
Sylveon,Nymphiaニンフィア,"['Cute Charm', 'Pixilate']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,8960,70,525,45,65,1000000,1,95,88.1,700,110,130,60,23.5,6,0
Hawlucha,Luchabullルチャブル,"['Limber', 'Unburden', 'Mold Breaker']",fighting,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,92,5120,70,500,100,75,1000000,0.8,78,50,701,74,63,118,21.5,6,0
Dedenne,Dedenneデデンネ,"['Cheek Pouch', 'Pickup', 'Plus']",electric,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,58,5120,70,431,180,57,1000000,0.2,67,50,702,81,67,101,2.2,6,0
Carbink,Melecieメレシー,"['Clear Body', 'Sturdy']",rock,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,50,6400,70,500,60,150,1250000,0.3,50,NA,703,50,150,50,5.7,6,0
Goomy,Numeraヌメラ,"['Sap Sipper', 'Hydration', 'Gooey']",dragon,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,50,10240,35,300,45,35,1250000,0.3,45,50,704,55,75,40,2.8,6,0
Sliggoo,Numeilヌメイル,"['Sap Sipper', 'Hydration', 'Gooey']",dragon,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,10240,35,452,45,53,1250000,0.8,68,50,705,83,113,60,17.5,6,0
Goodra,Numelgonヌメルゴン,"['Sap Sipper', 'Hydration', 'Gooey']",dragon,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,100,10240,35,600,45,70,1250000,2,90,50,706,110,150,80,150.5,6,0
Klefki,Cleffyクレッフィ,"['Prankster', 'Magician']",steel,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,80,5120,70,470,75,91,800000,0.2,57,50,707,80,87,75,3,6,0
Phantump,Bokureiボクレー,"['Natural Cure', 'Frisk', 'Harvest']",ghost,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,70,5120,70,309,120,48,1000000,0.4,43,50,708,50,60,38,7,6,0
Trevenant,Ohrotオーロット,"['Natural Cure', 'Frisk', 'Harvest']",ghost,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,110,5120,70,474,60,76,1000000,1.5,85,50,709,65,82,56,71,6,0
Pumpkaboo,Bakecchaバケッチャ,"['Pickup', 'Frisk', 'Insomnia']",ghost,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,66,5120,70,335,120,70,1000000,0.8,59,50,710,44,55,41,15,6,0
Gourgeist,Pumpjinパンプジン,"['Pickup', 'Frisk', 'Insomnia']",ghost,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,100,5120,70,494,60,122,1000000,1.7,85,50,711,58,75,54,39,6,0
Bergmite,Kachikohruカチコール,"['Own Tempo', 'Ice Body', 'Sturdy']",ice,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,69,5120,70,304,190,85,1000000,1,55,50,712,32,35,28,99.5,6,0
Avalugg,Crebaseクレベース,"['Own Tempo', 'Ice Body', 'Sturdy']",ice,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,117,5120,70,514,55,184,1000000,2,95,50,713,44,46,28,505,6,0
Noibat,Onbatオンバット,"['Frisk', 'Infiltrator', 'Telepathy']",flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,30,5120,70,245,190,35,1000000,0.5,40,50,714,45,40,55,8,6,0
Noivern,Onvernオンバーン,"['Frisk', 'Infiltrator', 'Telepathy']",flying,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,70,5120,70,535,45,80,1000000,1.5,85,50,715,97,80,123,85,6,0
Xerneas,Xerneasゼルネアス,['Fairy Aura'],fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,131,30720,0,680,45,95,1250000,3,126,NA,716,131,98,99,215,6,1
Yveltal,Yveltalイベルタル,['Dark Aura'],dark,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,131,30720,0,680,45,95,1250000,5.8,126,NA,717,131,98,99,203,6,1
Zygarde,Zygarde (10% Forme)ジガルデ,"['Aura Break', 'Power Construct']",dragon,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,708,3,121,1250000,5,216,NA,718,91,95,85,284.6,6,1
Diancie,Diancieディアンシー,['Clear Body'],rock,0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,160,6400,70,700,3,110,1250000,0.7,50,NA,719,160,110,110,8.8,6,1
Hoopa,Hoopa (imashimerareshi Hoopa)フーパ,['Magician'],psychic,1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,160,30720,100,680,3,60,1250000,NA,80,NA,720,170,130,80,NA,6,1
Volcanion,Volcanionボルケニオン,['Water Absorb'],fire,0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,110,30720,100,600,3,120,1250000,1.7,80,NA,721,130,90,70,195,6,1
Rowlet,Mokurohモクロー,"['Overgrow', 'Long Reach']",grass,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,3840,70,320,45,55,1059860,0.3,68,88.1,722,50,50,42,1.5,7,0
Dartrix,Fukuthrowフクスロー,"['Overgrow', 'Long Reach']",grass,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,75,3840,70,420,45,75,1059860,0.7,78,88.1,723,70,70,52,16,7,0
Decidueye,Junaiperジュナイパー,"['Overgrow', 'Long Reach']",grass,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,107,3840,70,530,45,75,1059860,1.6,78,88.1,724,100,100,70,36.6,7,0
Litten,Nyabbyニャビー,"['Blaze', 'Intimidate']",fire,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,65,3840,70,320,45,40,1059860,0.4,45,88.1,725,60,40,70,4.3,7,0
Torracat,Nyaheatニャヒート,"['Blaze', 'Intimidate']",fire,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,3840,70,420,45,50,1059860,0.7,65,88.1,726,80,50,90,25,7,0
Incineroar,Gaogaenガオガエン,"['Blaze', 'Intimidate']",fire,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,115,3840,70,530,45,90,1059860,1.8,95,88.1,727,80,90,60,83,7,0
Popplio,Ashimariアシマリ,"['Torrent', 'Liquid Voice']",water,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,54,3840,70,320,45,54,1059860,0.4,50,88.1,728,66,56,40,7.5,7,0
Brionne,Osyamariオシャマリ,"['Torrent', 'Liquid Voice']",water,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,3840,70,420,45,69,1059860,0.6,60,88.1,729,91,81,50,17.5,7,0
Primarina,Ashireneアシレーヌ,"['Torrent', 'Liquid Voice']",water,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,74,3840,70,530,45,74,1059860,1.8,80,88.1,730,126,116,60,44,7,0
Pikipek,Tsutsukeraツツケラ,"['Keen Eye', 'Skill Link', 'Pickup']",normal,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,75,3840,70,265,255,30,1000000,0.3,35,50,731,30,30,65,1.2,7,0
Trumbeak,Kerarappaケララッパ,"['Keen Eye', 'Skill Link', 'Pickup']",normal,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,355,120,50,1000000,0.6,55,50,732,40,50,75,14.8,7,0
Toucannon,Dodekabashiドデカバシ,"['Keen Eye', 'Skill Link', 'Sheer Force']",normal,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,75,1000000,1.1,80,50,733,75,75,60,26,7,0
Yungoos,Youngooseヤングース,"['Stakeout', 'Strong Jaw', 'Adaptability']",normal,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,253,255,30,1000000,0.4,48,50,734,30,30,45,6,7,0
Gumshoos,Dekagooseデカグース,"['Stakeout', 'Strong Jaw', 'Adaptability']",normal,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,418,127,60,1000000,0.7,88,50,735,55,60,45,14.2,7,0
Grubbin,Agojimushiアゴジムシ,['Swarm'],bug,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,62,3840,70,300,255,45,1000000,0.4,47,50,736,55,45,46,4.4,7,0
Charjabug,Dendimushiデンヂムシ,['Battery'],bug,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,82,3840,70,400,120,95,1000000,0.5,57,50,737,55,75,36,10.5,7,0
Vikavolt,Kuwagannonクワガノン,['Levitate'],bug,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,70,3840,70,500,45,90,1000000,1.5,77,50,738,145,75,43,45,7,0
Crabrawler,Makenkaniマケンカニ,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",fighting,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,5120,70,338,225,57,1000000,0.6,47,50,739,42,47,63,7,7,0
Crabominable,Kekenkaniケケンカニ,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",fighting,0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,132,5120,70,478,60,77,1000000,1.7,97,50,740,62,67,43,180,7,0
Oricorio,Odoridori (pachipachi Style)オドリドリ,['Dancer'],fire,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,70,5120,70,476,45,70,1000000,0.6,75,24.6,741,98,70,93,3.4,7,0
Cutiefly,Abulyアブリー,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",bug,0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,45,5120,70,304,190,40,1000000,0.1,40,50,742,55,40,84,0.2,7,0
Ribombee,Aburibbonアブリボン,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",bug,0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,75,60,1000000,0.2,60,50,743,95,70,124,0.5,7,0
Rockruff,Iwankoイワンコ,"['Keen Eye', 'Vital Spirit', 'Steadfast']",rock,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,190,40,1000000,0.5,45,50,744,30,40,60,9.2,7,0
Lycanroc,Lugarugan (mahiru No Sugata)ルガルガン,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",rock,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,115,3840,70,487,90,75,1000000,NA,85,50,745,55,75,82,NA,7,0
Wishiwashi,Yowashi (tandoku No Sugata)ヨワシ,['Schooling'],water,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,140,3840,70,620,60,130,800000,0.2,45,50,746,140,135,30,0.3,7,0
Mareanie,Hidoideヒドイデ,"['Merciless', 'Limber', 'Regenerator']",poison,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,53,5120,70,305,190,62,1000000,0.4,50,50,747,43,52,45,8,7,0
Toxapex,Dohidoideドヒドイデ,"['Merciless', 'Limber', 'Regenerator']",poison,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,75,152,1000000,0.7,50,50,748,53,142,35,14.5,7,0
Mudbray,Dorobankoドロバンコ,"['Own Tempo', 'Stamina', 'Inner Focus']",ground,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,385,190,70,1000000,1,70,50,749,45,55,45,110,7,0
Mudsdale,Banbadoroバンバドロ,"['Own Tempo', 'Stamina', 'Inner Focus']",ground,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,125,5120,70,500,60,100,1000000,2.5,100,50,750,55,85,35,920,7,0
Dewpider,Shizukumoシズクモ,"['Water Bubble', 'Water Absorb']",water,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,40,3840,70,269,200,52,1000000,0.3,38,50,751,40,72,27,4,7,0
Araquanid,Onishizukumoオニシズクモ,"['Water Bubble', 'Water Absorb']",water,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,70,3840,70,454,100,92,1000000,1.8,68,50,752,50,132,42,82,7,0
Fomantis,Karikiriカリキリ,"['Leaf Guard', 'Contrary']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,250,190,35,1000000,0.3,40,50,753,50,35,35,1.5,7,0
Lurantis,Lalantesラランテス,"['Leaf Guard', 'Contrary']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,105,5120,70,480,75,90,1000000,0.9,70,50,754,80,90,45,18.5,7,0
Morelull,Nemasyuネマシュ,"['Illuminate', 'Effect Spore', 'Rain Dish']",grass,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,35,5120,70,285,190,55,1000000,0.2,40,50,755,65,75,15,1.5,7,0
Shiinotic,Mashadeマシェード,"['Illuminate', 'Effect Spore', 'Rain Dish']",grass,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,75,80,1000000,1,60,50,756,90,100,30,11.5,7,0
Salandit,Yatoumoriヤトウモリ,"['Corrosion', 'Oblivious']",poison,0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,120,40,1000000,0.6,48,88.1,757,71,40,77,4.8,7,0
Salazzle,Ennewtエンニュート,"['Corrosion', 'Oblivious']",poison,0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,45,60,1000000,1.2,68,0,758,111,60,117,22.2,7,0
Stufful,Nuikogumaヌイコグマ,"['Fluffy', 'Klutz', 'Cute Charm']",normal,0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,75,3840,70,340,140,50,1000000,0.5,70,50,759,45,50,50,6.8,7,0
Bewear,Kiterugumaキテルグマ,"['Fluffy', 'Klutz', 'Unnerve']",normal,0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,125,3840,70,500,70,80,1000000,2.1,120,50,760,55,60,60,135,7,0
Bounsweet,Amakajiアマカジ,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,5120,70,210,235,38,1059860,0.3,42,0,761,30,38,32,3.2,7,0
Steenee,Amamaikoアママイコ,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,5120,70,290,120,48,1059860,0.7,52,0,762,40,48,62,8.2,7,0
Tsareena,Amajoアマージョ,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",grass,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,120,5120,70,510,45,98,1059860,1.2,72,0,763,50,98,72,21.4,7,0
Comfey,Cuwawaキュワワー,"['Flower Veil', 'Triage', 'Natural Cure']",fairy,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,485,60,90,800000,0.1,51,24.6,764,82,110,100,0.3,7,0
Oranguru,Yareyuutanヤレユータン,"['Inner Focus', 'Telepathy', 'Symbiosis']",normal,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,60,5120,70,490,45,80,1250000,1.5,90,50,765,90,110,60,76,7,0
